ComplexName,SubunitName,RegulatedGene,RegulationType,NumOfSubunits
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NAMPT,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NAMPT,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,NCAM1,Activation,2
p50-p65 NF(kappa)B complex,RELA,NCAM1,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NCAM1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NCAM1,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,NCOR1,Unknown,2
p50-p65 NF(kappa)B complex,RELA,NCOR1,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NCOR1,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NCOR1,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,NCOR2,Unknown,2
p50-p65 NF(kappa)B complex,RELA,NCOR2,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NCOR2,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NCOR2,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,NFKB1,Unknown,2
p50-p65 NF(kappa)B complex,RELA,NFKB1,Activation,2
p50-p65 NF(kappa)B complex,RELA,NFKB1,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NFKB1,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NFKB1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NFKB1,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,NFKBIA,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,NFKBIA,Repression,2
p50-p65 NF(kappa)B complex,NFKB1,NFKBIA,Unknown,2
p50-p65 NF(kappa)B complex,RELA,NFKBIA,Activation,2
p50-p65 NF(kappa)B complex,RELA,NFKBIA,Repression,2
p50-p65 NF(kappa)B complex,RELA,NFKBIA,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NFKBIA,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NFKBIA,Repression,3
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NFKBIA,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NFKBIA,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NFKBIA,Repression,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NFKBIA,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,NFKBIZ,Unknown,2
p50-p65 NF(kappa)B complex,RELA,NFKBIZ,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NFKBIZ,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NFKBIZ,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,NLRP2,Activation,2
p50-p65 NF(kappa)B complex,RELA,NLRP2,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NLRP2,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NLRP2,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,NOLC1,Activation,2
p50-p65 NF(kappa)B complex,RELA,NOLC1,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NOLC1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NOLC1,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,NOS1,Activation,2
p50-p65 NF(kappa)B complex,RELA,NOS1,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NOS1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NOS1,Activation,3
hs4 enhancer complex (faster migrating complex),NFKB1,NOS2,Activation,5
hs4 enhancer complex (faster migrating complex),NFKB1,NOS2,Unknown,5
hs4 enhancer complex (faster migrating complex),RELA,NOS2,Activation,5
hs4 enhancer complex (faster migrating complex),RELA,NOS2,Unknown,5
hs4 enhancer complex (faster migrating complex),YY1,NOS2,Unknown,5
p50-p65 NF(kappa)B complex,NFKB1,NOS2,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,NOS2,Unknown,2
p50-p65 NF(kappa)B complex,RELA,NOS2,Activation,2
p50-p65 NF(kappa)B complex,RELA,NOS2,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NOS2,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NOS2,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NOS2,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NOS2,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,NOS3,Activation,2
p50-p65 NF(kappa)B complex,RELA,NOS3,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NOS3,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NOS3,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,NOX4,Activation,2
p50-p65 NF(kappa)B complex,RELA,NOX4,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NOX4,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NOX4,Activation,3
NFKB1-STAT3 complex,NFKB1,NOX4,Activation,2
NFKB1-STAT3 complex,STAT3,NOX4,Unknown,2
p50-p65 NF(kappa)B complex,NFKB1,NOX5,Activation,2
p50-p65 NF(kappa)B complex,RELA,NOX5,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NOX5,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NOX5,Activation,3
NFKB1-STAT3 complex,NFKB1,NOX5,Activation,2
NFKB1-STAT3 complex,STAT3,NOX5,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,NPPB,Unknown,2
p50-p65 NF(kappa)B complex,RELA,NPPB,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NPPB,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NPPB,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,NRF1,Unknown,2
p50-p65 NF(kappa)B complex,RELA,NRF1,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,NRF1,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,NRF1,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,OLFM4,Unknown,2
p50-p65 NF(kappa)B complex,RELA,OLFM4,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,OLFM4,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,OLFM4,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,OLR1,Unknown,2
p50-p65 NF(kappa)B complex,RELA,OLR1,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,OLR1,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,OLR1,Unknown,3
NFKB1-STAT3 complex,NFKB1,OPRM1,Unknown,2
NFKB1-STAT3 complex,STAT3,OPRM1,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,OPTN,Activation,2
p50-p65 NF(kappa)B complex,RELA,OPTN,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,OPTN,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,OPTN,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,PCYT2,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PCYT2,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PCYT2,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PCYT2,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,PDK4,Repression,2
p50-p65 NF(kappa)B complex,RELA,PDK4,Repression,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PDK4,Repression,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PDK4,Repression,3
NFKB1-NFKB2-REL-RELA-RELB complex,NFKB1,PIGR,Unknown,5
NFKB1-NFKB2-REL-RELA-RELB complex,RELA,PIGR,Unknown,5
NFKB1-NFKB2-REL-RELA-RELB complex,RELB,PIGR,Activation,5
NFKB1-NFKB2-RELA-RELB complex,NFKB1,PIGR,Unknown,4
NFKB1-NFKB2-RELA-RELB complex,RELA,PIGR,Unknown,4
NFKB1-NFKB2-RELA-RELB complex,RELB,PIGR,Activation,4
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",NFKB1,PIGR,Unknown,12
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",RELA,PIGR,Unknown,12
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",RELB,PIGR,Activation,12
p50-p65 NF(kappa)B complex,NFKB1,PIGR,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PIGR,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PIGR,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PIGR,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,PLA2G2A,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PLA2G2A,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PLA2G2A,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PLA2G2A,Unknown,3
hs4 enhancer complex (faster migrating complex),NFKB1,PLAU,Activation,5
hs4 enhancer complex (faster migrating complex),POU2F1,PLAU,Unknown,5
hs4 enhancer complex (faster migrating complex),RELA,PLAU,Activation,5
p50-p65 NF(kappa)B complex,NFKB1,PLAU,Activation,2
p50-p65 NF(kappa)B complex,RELA,PLAU,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PLAU,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PLAU,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,PLAUR,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,PLAUR,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PLAUR,Activation,2
p50-p65 NF(kappa)B complex,RELA,PLAUR,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PLAUR,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PLAUR,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PLAUR,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PLAUR,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,PLIN1,Activation,2
p50-p65 NF(kappa)B complex,RELA,PLIN1,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PLIN1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PLIN1,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,POU2F2,Unknown,2
p50-p65 NF(kappa)B complex,RELA,POU2F2,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,POU2F2,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,POU2F2,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,PPIG,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PPIG,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PPIG,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PPIG,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,PROX1,Activation,2
p50-p65 NF(kappa)B complex,RELA,PROX1,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PROX1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PROX1,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,PSMB10,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PSMB10,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PSMB10,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PSMB10,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,PSMB9,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PSMB9,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PSMB9,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PSMB9,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,PTAFR,Activation,2
p50-p65 NF(kappa)B complex,RELA,PTAFR,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTAFR,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTAFR,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,PTEN,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,PTEN,Repression,2
p50-p65 NF(kappa)B complex,RELA,PTEN,Activation,2
p50-p65 NF(kappa)B complex,RELA,PTEN,Repression,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTEN,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTEN,Repression,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTEN,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTEN,Repression,3
NFKB1-STAT3 complex,NFKB1,PTEN,Activation,2
NFKB1-STAT3 complex,NFKB1,PTEN,Repression,2
NFKB1-STAT3 complex,STAT3,PTEN,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,PTGER4,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PTGER4,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTGER4,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTGER4,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,PTGES,Activation,2
p50-p65 NF(kappa)B complex,RELA,PTGES,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTGES,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTGES,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,PTGFR,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PTGFR,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTGFR,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTGFR,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,PTGS2,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,PTGS2,Repression,2
p50-p65 NF(kappa)B complex,NFKB1,PTGS2,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PTGS2,Activation,2
p50-p65 NF(kappa)B complex,RELA,PTGS2,Repression,2
p50-p65 NF(kappa)B complex,RELA,PTGS2,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTGS2,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTGS2,Repression,3
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTGS2,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTGS2,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTGS2,Repression,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTGS2,Unknown,3
NFKB1-STAT3 complex,NFKB1,PTGS2,Activation,2
NFKB1-STAT3 complex,NFKB1,PTGS2,Repression,2
NFKB1-STAT3 complex,NFKB1,PTGS2,Unknown,2
NFKB1-STAT3 complex,STAT3,PTGS2,Activation,2
NFKB1-STAT3 complex,STAT3,PTGS2,Unknown,2
p50-p65 NF(kappa)B complex,NFKB1,PTHLH,Activation,2
p50-p65 NF(kappa)B complex,RELA,PTHLH,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTHLH,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTHLH,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,PTPN13,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PTPN13,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTPN13,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTPN13,Unknown,3
NFKB1-STAT3 complex,NFKB1,PTPN13,Unknown,2
NFKB1-STAT3 complex,STAT3,PTPN13,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,PTPN6,Unknown,2
p50-p65 NF(kappa)B complex,RELA,PTPN6,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,PTPN6,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,PTPN6,Unknown,3
NFKB1-STAT3 complex,NFKB1,PTPN6,Unknown,2
NFKB1-STAT3 complex,STAT3,PTPN6,Repression,2
NFKB1-STAT3 complex,STAT3,PTPN6,Unknown,2
p50-p65 NF(kappa)B complex,NFKB1,REPS2,Repression,2
p50-p65 NF(kappa)B complex,RELA,REPS2,Repression,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,REPS2,Repression,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,REPS2,Repression,3
p50-p65 NF(kappa)B complex,NFKB1,RGS4,Activation,2
p50-p65 NF(kappa)B complex,RELA,RGS4,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,RGS4,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,RGS4,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,RIPK2,Activation,2
p50-p65 NF(kappa)B complex,RELA,RIPK2,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,RIPK2,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,RIPK2,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,S100A6,Activation,2
p50-p65 NF(kappa)B complex,RELA,S100A6,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,S100A6,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,S100A6,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,SAA1,Unknown,2
p50-p65 NF(kappa)B complex,RELA,SAA1,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SAA1,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SAA1,Unknown,3
NFKB1-STAT3 complex,NFKB1,SAA1,Unknown,2
NFKB1-STAT3 complex,STAT3,SAA1,Unknown,2
p50-p65 NF(kappa)B complex,NFKB1,SDC1,Activation,2
p50-p65 NF(kappa)B complex,RELA,SDC1,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SDC1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SDC1,Activation,3
NFKB1-NFKB2-REL-RELA-RELB complex,NFKB1,SELE,Activation,5
NFKB1-NFKB2-REL-RELA-RELB complex,NFKB1,SELE,Unknown,5
NFKB1-NFKB2-REL-RELA-RELB complex,REL,SELE,Activation,5
NFKB1-NFKB2-REL-RELA-RELB complex,RELA,SELE,Activation,5
NFKB1-NFKB2-REL-RELA-RELB complex,RELA,SELE,Unknown,5
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",NFKB1,SELE,Activation,12
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",NFKB1,SELE,Unknown,12
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",REL,SELE,Activation,12
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",RELA,SELE,Activation,12
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",RELA,SELE,Unknown,12
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,NFKB1,SELE,Activation,12
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,NFKB1,SELE,Unknown,12
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,REL,SELE,Activation,12
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,RELA,SELE,Activation,12
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,RELA,SELE,Unknown,12
p50-p65 NF(kappa)B complex,NFKB1,SELE,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,SELE,Unknown,2
p50-p65 NF(kappa)B complex,RELA,SELE,Activation,2
p50-p65 NF(kappa)B complex,RELA,SELE,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SELE,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SELE,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SELE,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SELE,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,SERPINA3,Repression,2
p50-p65 NF(kappa)B complex,RELA,SERPINA3,Repression,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SERPINA3,Repression,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SERPINA3,Repression,3
p50-p65 NF(kappa)B complex,NFKB1,SERPINB1,Activation,2
p50-p65 NF(kappa)B complex,RELA,SERPINB1,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SERPINB1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SERPINB1,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,SERPINE1,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,SERPINE1,Repression,2
p50-p65 NF(kappa)B complex,RELA,SERPINE1,Activation,2
p50-p65 NF(kappa)B complex,RELA,SERPINE1,Repression,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SERPINE1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SERPINE1,Repression,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SERPINE1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SERPINE1,Repression,3
p50-p65 NF(kappa)B complex,NFKB1,SFTPA1,Unknown,2
p50-p65 NF(kappa)B complex,RELA,SFTPA1,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SFTPA1,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SFTPA1,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,SLC25A27,Activation,2
p50-p65 NF(kappa)B complex,RELA,SLC25A27,Activation,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SLC25A27,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SLC25A27,Activation,3
p50-p65 NF(kappa)B complex,NFKB1,SLC9A2,Unknown,2
p50-p65 NF(kappa)B complex,RELA,SLC9A2,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SLC9A2,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SLC9A2,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,SNAI1,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,SNAI1,Unknown,2
p50-p65 NF(kappa)B complex,RELA,SNAI1,Activation,2
p50-p65 NF(kappa)B complex,RELA,SNAI1,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SNAI1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SNAI1,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SNAI1,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SNAI1,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,SOCS3,Unknown,2
p50-p65 NF(kappa)B complex,RELA,SOCS3,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SOCS3,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SOCS3,Unknown,3
NFKB1-STAT3 complex,NFKB1,SOCS3,Unknown,2
NFKB1-STAT3 complex,STAT3,SOCS3,Activation,2
NFKB1-STAT3 complex,STAT3,SOCS3,Unknown,2
NFKB1-NFKB2-REL-RELA-RELB complex,NFKB1,SOD2,Activation,5
NFKB1-NFKB2-REL-RELA-RELB complex,NFKB1,SOD2,Unknown,5
NFKB1-NFKB2-REL-RELA-RELB complex,REL,SOD2,Activation,5
NFKB1-NFKB2-REL-RELA-RELB complex,RELA,SOD2,Activation,5
NFKB1-NFKB2-REL-RELA-RELB complex,RELA,SOD2,Unknown,5
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",NFKB1,SOD2,Activation,12
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",NFKB1,SOD2,Unknown,12
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",REL,SOD2,Activation,12
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",RELA,SOD2,Activation,12
"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",RELA,SOD2,Unknown,12
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,NFKB1,SOD2,Activation,12
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,NFKB1,SOD2,Unknown,12
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,REL,SOD2,Activation,12
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,RELA,SOD2,Activation,12
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,RELA,SOD2,Unknown,12
p50-p65 NF(kappa)B complex,NFKB1,SOD2,Activation,2
p50-p65 NF(kappa)B complex,NFKB1,SOD2,Unknown,2
p50-p65 NF(kappa)B complex,RELA,SOD2,Activation,2
p50-p65 NF(kappa)B complex,RELA,SOD2,Unknown,2
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SOD2,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,NFKB1,SOD2,Unknown,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SOD2,Activation,3
p50-p65 NF(kappa)B-SRC1 complex,RELA,SOD2,Unknown,3
p50-p65 NF(kappa)B complex,NFKB1,STAT4,Unknown,2
